date,airlineName,flightNumber,craftTypeName,departureCity,departureAirport,departureTime,arrivalCity,arrivalAirport,arrivalTime,stopoverCity,lowestPrice,punctualRate
2020-05-25,厦门航空,MF7173,波音738(中型),北京,大兴国际机场,09:00,南昌,昌北国际机场T2,11:40,,600,100%
2020-05-25,南方航空,CZ6946,空客320(中型),北京,大兴国际机场,15:35,南充,高坪机场,18:25,,630,100%
2020-05-25,南方航空,CZ3816,波音737(中型),北京,大兴国际机场,15:30,南宁,吴圩国际机场T2,19:15,,750,
2020-05-25,首都航空,JD5835,空客321(中型),北京,大兴国际机场,06:45,南宁,吴圩国际机场T2,10:30,,2140,
2020-05-25,东海航空,DZ6202,波音738(中型),北京,大兴国际机场,12:10,南通,兴东国际机场T3,14:10,,370,
2020-05-25,河北航空,NS8005,波音738(中型),北京,大兴国际机场,08:10,南通,兴东国际机场T3,10:05,,385,100%
2020-05-25,厦门航空,MF7171,波音738(中型),北京,大兴国际机场,08:10,南通,兴东国际机场T3,10:05,,460,100%
2020-05-25,中国联合航空,KN5759,波音737(中型),北京,大兴国际机场,12:55,南阳,姜营机场,14:50,,389,
2020-05-25,河北航空,NS8027,波音738(中型),北京,大兴国际机场,08:00,宁波,栎社国际机场T2,10:25,,350,100%
2020-05-25,厦门航空,MF7193,波音738(中型),北京,大兴国际机场,08:00,宁波,栎社国际机场T2,10:25,,410,100%
2020-05-25,东方航空,MU5167,空客321(中型),北京,大兴国际机场,15:50,宁波,栎社国际机场T2,18:25,,475,94.87%
2020-05-25,中国联合航空,KN5991,波音737(中型),北京,大兴国际机场,12:45,宁波,栎社国际机场T2,15:15,,548,100%
2020-05-25,中国联合航空,KN2267,波音737(中型),北京,大兴国际机场,16:30,齐齐哈尔,三家子机场,18:40,,887,100.00%
2020-05-25,东方航空,MU7469,空客321(中型),北京,大兴国际机场,07:05,青岛,流亭国际机场T2,08:45,,280,
2020-05-25,东方航空,MU5196,空客321(中型),北京,大兴国际机场,23:15,青岛,流亭国际机场T2,01:05 +1天,,280,94.87%
2020-05-25,东方航空,MU5194,空客321(中型),北京,大兴国际机场,19:30,青岛,流亭国际机场T2,21:10,,305,100.00%
2020-05-25,中国联合航空,KN5931,波音737(中型),北京,大兴国际机场,14:15,衢州,衢州机场,16:40,,558,97%
2020-05-25,中国联合航空,KN5867,波音737(中型),北京,大兴国际机场,10:10,日照,山字河机场,11:45,,210,96.61%
2020-05-25,首都航空,JD5869,空客321(中型),北京,大兴国际机场,17:15,三亚,凤凰国际机场T2,23:05,合肥,297,100%
2020-05-25,首都航空,JD5577,空客 A320(中型),北京,大兴国际机场,06:50,三亚,凤凰国际机场T2,11:10,,447,100%
2020-05-25,南方航空,CZ6718,空客330(大型),北京,大兴国际机场,07:50,三亚,凤凰国际机场T1,12:00,,450,98.32%
2020-05-25,南方航空,CZ6712,空客321(中型),北京,大兴国际机场,13:15,三亚,凤凰国际机场T1,17:30,,450,98.32%
2020-05-25,河北航空,NS8011,波音738(中型),北京,大兴国际机场,14:45,三亚,凤凰国际机场T2,19:10,,480,100%
2020-05-25,厦门航空,MF8393,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,500,100%
2020-05-25,厦门航空,MF7177,波音738(中型),北京,大兴国际机场,14:45,三亚,凤凰国际机场T2,19:10,,1010,100%
2020-05-25,河北航空,NS8393,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,1070,100%
2020-05-25,南方航空,CZ5870,波音738(中型),北京,大兴国际机场,09:00,三亚,凤凰国际机场T1,13:20,,1810,100%
2020-05-25,中国联合航空,KN5927,波音737(中型),北京,大兴国际机场,11:50,厦门,高崎国际机场T4,15:05,,539,98.32%
2020-05-25,厦门航空,MF8106,波音738(中型),北京,大兴国际机场,18:55,厦门,高崎国际机场T3,22:05,,700,89.44%
2020-05-25,厦门航空,MF8128,波音738(中型),北京,大兴国际机场,13:30,厦门,高崎国际机场T3,16:30,,980,
2020-05-25,厦门航空,MF8102,,北京,大兴国际机场,16:40,厦门,高崎国际机场T3,19:45,,980,98.32%
2020-05-25,南方航空,CZ5896,波音738(中型),北京,大兴国际机场,13:30,厦门,高崎国际机场T3,16:30,,1260,
2020-05-25,南方航空,CZ5037,波音787(大型),北京,大兴国际机场,16:40,厦门,高崎国际机场T3,19:45,,1260,98.32%
2020-05-25,南方航空,CZ5041,波音738(中型),北京,大兴国际机场,18:55,厦门,高崎国际机场T3,22:05,,1260,89.44%
2020-05-25,吉祥航空,HO1260,空客321(中型),北京,大兴国际机场,06:50,上海,虹桥国际机场T2,09:05,,485,
2020-05-25,中国联合航空,KN5737,波音737(中型),北京,大兴国际机场,07:55,上海,虹桥国际机场T2,10:10,,485,100.00%
2020-05-25,中国联合航空,KN5977,波音737(中型),北京,大兴国际机场,21:00,上海,浦东国际机场T1,23:05,,540,100.00%
2020-05-25,中国联合航空,KN5955,波音737(中型),北京,大兴国际机场,14:55,上海,虹桥国际机场T2,17:20,,558,100.00%
2020-05-25,南方航空,CZ3907,空客320(中型),北京,大兴国际机场,08:15,上海,虹桥国际机场T2,10:30,,560,93.10%
2020-05-25,东方航空,MU7474,空客321(中型),北京,大兴国际机场,09:45,上海,浦东国际机场T1,12:10,,650,
2020-05-25,东方航空,MU5390,空客321(中型),北京,大兴国际机场,13:10,上海,虹桥国际机场T2,18:05,洛阳,650,100.00%
2020-05-25,厦门航空,MF8178,波音738(中型),北京,大兴国际机场,16:30,上海,浦东国际机场T2,18:40,,670,100.00%
2020-05-25,南方航空,CZ5079,波音738(中型),北京,大兴国际机场,16:30,上海,浦东国际机场T2,18:40,,730,100.00%
2020-05-25,南方航空,CZ8887,空客330(大型),北京,大兴国际机场,12:00,上海,虹桥国际机场T2,14:10,,870,
2020-05-25,南方航空,CZ9175,空客321(中型),北京,大兴国际机场,19:35,上海,浦东国际机场T1,22:00,,870,100.00%
2020-05-25,东方航空,MU5130,空客321(中型),北京,大兴国际机场,19:35,上海,浦东国际机场T1,22:00,,900,100.00%
2020-05-25,中国联合航空,KN5855,波音737(中型),北京,大兴国际机场,07:10,深圳,宝安国际机场T3,10:30,,558,97%
2020-05-25,中国联合航空,KN5911,波音737(中型),北京,大兴国际机场,13:50,深圳,宝安国际机场T3,17:30,,715,100%
2020-05-25,中国联合航空,KN5867,波音737(中型),北京,大兴国际机场,10:10,深圳,宝安国际机场T3,15:30,日照,757,97%
2020-05-25,厦门航空,MF8142,,北京,大兴国际机场,15:15,深圳,宝安国际机场T3,18:40,,1350,100%
2020-05-25,南方航空,CZ5059,波音787(大型),北京,大兴国际机场,15:15,深圳,宝安国际机场T3,18:40,,1490,100%
2020-05-25,东方航空,MU5300,波音737(中型),北京,大兴国际机场,22:30,太原,武宿国际机场T2,00:15 +1天,,230,96.61%
2020-05-25,华夏航空,G58507,波音737(中型),北京,大兴国际机场,22:30,太原,武宿国际机场T2,00:15 +1天,,480,96.61%
2020-05-25,河北航空,NS8009,波音738(中型),北京,大兴国际机场,16:30,扬州,扬州泰州机场,18:10,,482,97%
2020-05-25,厦门航空,MF7175,波音738(中型),北京,大兴国际机场,16:30,扬州,扬州泰州机场,18:10,,530,97%
2020-05-25,中国联合航空,KN2917,波音737(中型),北京,大兴国际机场,07:55,通辽,通辽机场,09:30,,350,94.87%
2020-05-25,南方航空,CZ3994,空客320(中型),北京,大兴国际机场,06:45,铜仁,铜仁凤凰机场,09:40,,710,100%
2020-05-25,中国联合航空,KN2225,波音737(中型),北京,大兴国际机场,15:45,威海,大水泊机场,17:10,,418,100.00%
2020-05-25,中国联合航空,KN5957,波音737(中型),北京,大兴国际机场,20:30,温州,龙湾国际机场T2,22:55,,495,98.26%
2020-05-25,东方航空,MU5134,波音737(中型),北京,大兴国际机场,13:00,温州,龙湾国际机场T2,15:30,,565,94.87%
2020-05-25,华夏航空,G58503,波音737(中型),北京,大兴国际机场,13:00,温州,龙湾国际机场T2,15:30,,740,94.87%
2020-05-25,中国联合航空,KN2958,波音737(中型),北京,大兴国际机场,10:00,乌兰浩特,乌兰浩特机场,12:10,,317,100.00%
2020-05-25,中国联合航空,KN2975,波音737(中型),北京,大兴国际机场,13:55,乌兰浩特,乌兰浩特机场,16:15,,324,100.00%
2020-05-25,中国联合航空,KN5731,波音737(中型),北京,大兴国际机场,15:40,梧州,西江机场,19:05,,697,93%
2020-05-25,河北航空,NS8031,波音738(中型),北京,大兴国际机场,15:45,西安,咸阳国际机场T3,17:55,,390,97%
2020-05-25,东方航空,MU2256,空客330(大型),北京,大兴国际机场,12:00,西安,咸阳国际机场T3,14:15,,395,
2020-05-25,南方航空,CZ8823,空客321(中型),北京,大兴国际机场,12:50,西安,咸阳国际机场T3,15:15,,400,
2020-05-25,厦门航空,MF7197,波音738(中型),北京,大兴国际机场,15:45,西安,咸阳国际机场T3,17:55,,670,97%
2020-05-25,厦门航空,MF8201,波音738(中型),北京,大兴国际机场,16:00,西宁,曹家堡机场T2,18:20,,500,
2020-05-25,东方航空,MU2444,空客320(中型),北京,大兴国际机场,21:25,西宁,曹家堡机场T2,23:50,,545,100%
2020-05-25,东方航空,MU2428,空客320(中型),北京,大兴国际机场,11:30,西宁,曹家堡机场T2,13:50,,635,87%
2020-05-25,南方航空,CZ5111,波音738(中型),北京,大兴国际机场,16:00,西宁,曹家堡机场T2,18:20,,1230,
2020-05-25,中国联合航空,KN2965,波音737(中型),北京,大兴国际机场,19:30,锡林浩特,锡林浩特机场,21:05,,290,100.00%
2020-05-25,东方航空,MU5185,空客321(中型),北京,大兴国际机场,21:00,烟台,蓬莱国际机场,22:35,,325,93.10%
2020-05-25,中国联合航空,KN5969,波音737(中型),北京,大兴国际机场,10:00,烟台,蓬莱国际机场,11:30,,328,100%
2020-05-25,中国联合航空,KN5519,波音737(中型),北京,大兴国际机场,07:10,伊春,林都机场,09:35,,514,97%
2020-05-25,中国联合航空,KN5907,波音737(中型),北京,大兴国际机场,10:15,义乌,义乌机场,12:30,,628,
2020-05-25,河北航空,NS8015,波音738(中型),北京,大兴国际机场,08:00,银川,银川河东国际机场,10:10,,340,100%
2020-05-25,中国联合航空,KN5675,波音737(中型),北京,大兴国际机场,08:30,银川,银川河东国际机场,10:50,,450,
2020-05-25,东方航空,MU7869,空客321(中型),北京,大兴国际机场,13:55,银川,银川河东国际机场,16:20,,485,
2020-05-25,厦门航空,MF7181,波音738(中型),北京,大兴国际机场,08:00,银川,银川河东国际机场,10:10,,490,100%
2020-05-25,中国联合航空,KN5651,波音737(中型),北京,大兴国际机场,10:10,榆林,榆阳机场,11:50,,290,100%
2020-05-25,中国联合航空,KN5675,波音737(中型),北京,大兴国际机场,08:30,张掖,甘州机场,13:10,银川,291,
2020-05-25,东方航空,MU9708,波音737(中型),北京,大兴国际机场,20:20,昭通,昭通机场,23:40,,810,100.00%
2020-05-25,中国联合航空,KN5831,波音737(中型),北京,大兴国际机场,09:10,珠海,金湾机场,12:25,,698,93.10%
2020-05-25,南方航空,CZ3734,波音738(中型),北京,大兴国际机场,16:00,珠海,金湾机场,19:30,,990,100.00%
2020-05-25,河北航空,NS8021,波音738(中型),北京,大兴国际机场,07:40,遵义(新舟),新舟机场,10:50,,350,100%
2020-05-25,厦门航空,MF7187,波音738(中型),北京,大兴国际机场,07:40,遵义(新舟),新舟机场,10:50,,540,100%
2020-05-26,南方航空,CZ6113,空客320(中型),鞍山,腾鳌机场,12:35,北京,大兴国际机场,14:10,,700,100%
2020-05-26,中国联合航空,KN5518,波音737(中型),白城,长安机场,15:45,北京,大兴国际机场,18:00,,366,100%
2020-05-26,南方航空,CZ2801,空客320(中型),重庆,江北国际机场T3,08:00,北京,大兴国际机场,10:35,,800,100.00%
2020-05-26,厦门航空,MF8456,波音738(中型),重庆,江北国际机场T3,11:00,北京,大兴国际机场,13:35,,890,100%
2020-05-26,南方航空,CZ8816,空客321(中型),重庆,江北国际机场T3,17:20,北京,大兴国际机场,20:05,,890,
2020-05-26,东方航空,MU2368,空客320(中型),重庆,江北国际机场T3,07:30,北京,大兴国际机场,09:55,,950,
2020-05-26,东方航空,MU5528,空客321(中型),重庆,江北国际机场T3,15:00,北京,大兴国际机场,17:35,,950,
2020-05-26,南方航空,CZ5803,波音738(中型),重庆,江北国际机场T3,11:00,北京,大兴国际机场,13:35,,1070,100%
2020-05-26,中国联合航空,KN5216,波音737(中型),成都,双流国际机场T2,22:15,北京,大兴国际机场,00:50 +1天,,613,96.61%
2020-05-26,中国联合航空,KN5218,波音737(中型),成都,双流国际机场T2,11:35,北京,大兴国际机场,16:25,鄂尔多斯,710,100.00%
2020-05-26,中国联合航空,KN5228,波音737(中型),成都,双流国际机场T2,20:10,北京,大兴国际机场,23:00,,715,
2020-05-26,河北航空,NS8002,波音738(中型),成都,双流国际机场T2,20:05,北京,大兴国际机场,22:50,,793,93.10%
2020-05-26,厦门航空,MF7168,波音738(中型),成都,双流国际机场T2,20:05,北京,大兴国际机场,22:50,,850,93.10%
2020-05-26,东方航空,MU5232,空客330(大型),成都,双流国际机场T2,07:55,北京,大兴国际机场,10:35,,995,
2020-05-26,中国联合航空,KN2922,波音737(中型),赤峰,玉龙机场,10:20,北京,大兴国际机场,11:40,,398,96.61%
2020-05-26,首都航空,JD5564,空客320(中型),揭阳,潮汕机场,10:25,北京,大兴国际机场,13:35,,915,
2020-05-26,中国联合航空,KN5530,波音737(中型),长春,龙嘉国际机场T2,11:50,北京,大兴国际机场,13:50,,270,97%
2020-05-26,河北航空,NS8018,波音738(中型),长春,龙嘉国际机场T2,19:50,北京,大兴国际机场,22:15,,300,100%
2020-05-26,厦门航空,MF7184,波音738(中型),长春,龙嘉国际机场T2,19:50,北京,大兴国际机场,22:15,,600,100%
2020-05-26,厦门航空,MF8191,波音738(中型),长沙,黄花国际机场T2,08:40,北京,大兴国际机场,11:05,,490,94.87%
2020-05-26,厦门航空,MF8147,波音738(中型),长沙,黄花国际机场T2,18:40,北京,大兴国际机场,21:00,,710,100.00%
2020-05-26,中国联合航空,KN2912,波音737(中型),长沙,黄花国际机场T2,17:20,北京,大兴国际机场,22:15,吕梁,728,
2020-05-26,南方航空,CZ5080,波音738(中型),长沙,黄花国际机场T2,08:40,北京,大兴国际机场,11:05,,870,94.87%
2020-05-26,南方航空,CZ5060,波音738(中型),长沙,黄花国际机场T2,18:40,北京,大兴国际机场,21:00,,870,100.00%
2020-05-26,中国联合航空,KN2928,波音737(中型),长治,长治机场,20:40,北京,大兴国际机场,22:05,,498,91.29%
2020-05-26,南方航空,CZ6121,空客320(中型),大连,周水子国际机场,13:20,北京,大兴国际机场,14:50,,720,100.00%
2020-05-26,中国联合航空,KN5218,波音737(中型),鄂尔多斯,伊金霍洛机场,14:50,北京,大兴国际机场,16:25,,350,
2020-05-26,首都航空,JD5212,空客319(中型),二连浩特,赛乌苏国际机场,23:40,北京,大兴国际机场,01:20 +1天,,160,93%
2020-05-26,中国联合航空,KN5952,波音737(中型),佛山,沙堤机场,07:00,北京,大兴国际机场,11:35,上饶,488,
2020-05-26,中国联合航空,KN5776,波音737(中型),福州,长乐国际机场,08:00,北京,大兴国际机场,10:45,,466,100%
2020-05-26,厦门航空,MF8115,波音738(中型),福州,长乐国际机场,08:00,北京,大兴国际机场,11:00,,560,100%
2020-05-26,厦门航空,MF8119,波音738(中型),福州,长乐国际机场,16:00,北京,大兴国际机场,18:45,,1000,100%
2020-05-26,厦门航空,MF8107,,福州,长乐国际机场,12:00,北京,大兴国际机场,15:00,,1020,100%
2020-05-26,南方航空,CZ5048,波音738(中型),福州,长乐国际机场,08:00,北京,大兴国际机场,11:00,,1200,100%
2020-05-26,南方航空,CZ5042,波音787(大型),福州,长乐国际机场,12:00,北京,大兴国际机场,15:00,,1200,100%
2020-05-26,南方航空,CZ5052,波音738(中型),福州,长乐国际机场,16:00,北京,大兴国际机场,18:45,,1200,100%
2020-05-26,中国联合航空,KN5900,波音737(中型),广州,白云国际机场T1,21:50,北京,大兴国际机场,00:50 +1天,,491,100%
2020-05-26,厦门航空,MF8188,,广州,白云国际机场T2,12:35,北京,大兴国际机场,15:25,,1020,
2020-05-26,南方航空,CZ5024,波音787(大型),广州,白云国际机场T2,12:35,北京,大兴国际机场,15:25,,1370,
2020-05-26,南方航空,CZ6187,波音738(中型),贵阳,龙洞堡国际机场T2,11:00,北京,大兴国际机场,14:05,,1260,100.00%
2020-05-26,河北航空,NS8030,波音738(中型),桂林,两江国际机场T2,12:35,北京,大兴国际机场,15:25,,460,93%
2020-05-26,厦门航空,MF7196,波音738(中型),桂林,两江国际机场T2,12:35,北京,大兴国际机场,15:25,,550,93%
2020-05-26,中国联合航空,KN5506,波音737(中型),哈尔滨,太平国际机场T2,21:00,北京,大兴国际机场,23:20,,432,100.00%
